id;source;name;neighbourhood_group_cleansed;property_type;room_type;accommodates;bathrooms;bedrooms;beds;price
949344930082615434;city scrape;Habitación muy cómoda piso 1;QUATRE CARRERES;Private room in rental unit;Private room;3;1;1;1;55
949351221159384808;city scrape;Habitación Americana;QUATRE CARRERES;Private room in rental unit;Private room;2;1;1;1;46
949428351710687050;city scrape;Habitación en Mestalla;ALGIROS;Private room in rental unit;Private room;2;1;1;1;10
949677665885142554;city scrape;Oasis by Ruzafa: Private, AC, Own Bath & Courtyard;QUATRE CARRERES;Private room in townhouse;Private room;2;1.5;1;1;73
949705856342177350;city scrape;Huerta Valencia 1 Ciudad Artes y Ciencias Mid-term;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;0;2;127
949790596975938610;city scrape;Anelsa Torres de Serranos 2;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;1;1;116
949910541488928470;city scrape;Habitación doble en la playa;POBLATS DEL SUD;Private room in rental unit;Private room;2;1;1;1;49
949939490072627349;city scrape;apartamento en la playa valencia;POBLATS MARITIMS;Entire rental unit;Entire home/apt;5;1;3;3;133
950074108683781848;city scrape;New apartment near the beach for up to 6 guests!;POBLATS MARITIMS;Entire rental unit;Entire home/apt;6;1.5;1;5;133
950372774747649687;city scrape;Familia acogedora;EXTRAMURS;Private room in rental unit;Private room;2;0;0;3;50
950490135495680299;city scrape;Habitación luminosa en piso céntrico.;EL PLA DEL REAL;Private room in rental unit;Private room;1;1;1;1;37
950530578981872703;city scrape;Habitación vacacional Playa;POBLATS MARITIMS;Private room in rental unit;Private room;1;1;1;1;31
950650932334543729;city scrape;Suite/apartment with bathroom and private kitchen;JESUS;Entire condo;Entire home/apt;2;1;1;1;84
950771051223394704;city scrape;Hogar Cómodo recientemente renovado Amista;ALGIROS;Entire rental unit;Entire home/apt;4;1;2;2;77
950886282947606342;city scrape;R15, Apart 6;RASCANYA;Entire rental unit;Entire home/apt;6;1;2;0;160
951144011763577914;city scrape;Parar y pernoctar.;POBLATS MARITIMS;Casa particular;Entire home/apt;6;1;3;3;75
951164849420157856;city scrape;LOFT IDEAL en plein centre ville;EXTRAMURS;Entire loft;Entire home/apt;3;1;1;2;87
951277520961476552;city scrape;piso o habitación;L'OLIVERETA;Entire rental unit;Entire home/apt;3;1;2;2;95
951571982704983724;city scrape;alojamiento entero con altillo;LA SAIDIA;Entire rental unit;Entire home/apt;4;1;1;2;89
952277375428614811;city scrape;Planta baja cerca de la playa, Cabanyal;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;1;2;139
952805775292880105;city scrape;Ruzafa Modern Studio: Chic & Stylish;QUATRE CARRERES;Entire rental unit;Entire home/apt;3;1;1;2;93
952806643738658623;city scrape;Urban Living: Modern Studio Ruzafa;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;1;2;93
952807662248117367;city scrape;Trendy Ruzafa Studio: Modern Charm;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;1;2;93
952808271989997584;city scrape;Stylish Ruzafa Apt: Urban Living;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;1;2;105
952808876110120556;city scrape;Modern Ruzafa Studio: City Retreat;L'EIXAMPLE;Entire rental unit;Entire home/apt;4;1;1;2;90
952809485633298332;city scrape;Ruzafa City Studio: Contemporary Comfort;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;1;2;92
952810248942800007;city scrape;Chic Ruzafa Studio: Urban Elegance;L'EIXAMPLE;Entire rental unit;Entire home/apt;3;1;1;2;101
952810955580141763;city scrape;Valencia's Urban Gem: Modern Studio;QUATRE CARRERES;Entire rental unit;Entire home/apt;3;1;1;2;93
952940324156638403;city scrape;Pisito cerca de la playa;POBLATS DEL SUD;Casa particular;Entire home/apt;3;1;2;2;70
952987502024419213;city scrape;Apartment Central Market. 5 pax;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;2;2;2;280
952987561616960997;city scrape;Central Market Apartment. 5 pax;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;1.5;2;2;280
952987621350731032;city scrape;Penthouse for 6. Central Market.;CIUTAT VELLA;Entire rental unit;Entire home/apt;6;2;3;3;340
953273981023442576;city scrape;Salvador III;CIUTAT VELLA;Entire rental unit;Entire home/apt;2;1;1;1;67
953347380450616126;city scrape;Apartamento completo céntrico C/ Cuenca;PATRAIX;Entire rental unit;Entire home/apt;4;2;3;3;65
953413915358553719;city scrape;Apartamento 6;QUATRE CARRERES;Entire rental unit;Entire home/apt;3;1;2;2;111
953433243246742760;city scrape;Luminoso apartamento en Centro;EL PLA DEL REAL;Entire home;Entire home/apt;4;2;2;3;130
953450264598425125;city scrape;Unique Estudio 4 (22 m²);ALGIROS;Entire rental unit;Entire home/apt;2;1;1;1;104
953454730473624845;city scrape;Unique Estudio 5 (25 m²);ALGIROS;Entire rental unit;Entire home/apt;2;1;1;1;111
953461038001788522;city scrape;Unique Estudio 7 (22 m²);ALGIROS;Entire rental unit;Entire home/apt;2;1;1;1;109
953619376683659079;city scrape;Habitación en piso compartido;CAMPANAR;Private room in casa particular;Private room;1;1.5;1;1;29
953721738910799361;city scrape;Malvarrosa C8;POBLATS MARITIMS;Entire rental unit;Entire home/apt;6;1;3;4;200
954147897463157861;city scrape;Acogedor piso cerca al centro de Valencia;CAMPANAR;Entire rental unit;Entire home/apt;6;1;3;7;113
954285062201054835;city scrape;Habitación individual con baño;POBLATS MARITIMS;Private room in rental unit;Private room;1;0.5;1;1;35
954352545453118975;city scrape;Flat beach;POBLATS MARITIMS;Entire rental unit;Entire home/apt;3;1;3;2;65
954815633739144029;city scrape;stanza doppia;CAMINS AL GRAU;Private room in rental unit;Private room;2;1;1;1;65
954818641761373199;city scrape;stanza singola;CAMINS AL GRAU;Private room in rental unit;Private room;1;1;1;1;35
954833171293986226;city scrape;Apartamento en el centro de valencia;EXTRAMURS;Entire rental unit;Entire home/apt;2;1;1;1;60
954920151993352349;city scrape;Apartamento amplio y tranquilo;POBLATS DEL SUD;Entire rental unit;Entire home/apt;2;1;1;1;59
954947347953496962;city scrape;Moderno apartamento cerca del Oceanográfico;QUATRE CARRERES;Entire rental unit;Entire home/apt;5;1;3;3;146
955061153517596865;city scrape;Stylish penthouse, stunning terrace in Valencia;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;2;3;3;265
955508372578565539;city scrape;Salvaje;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;1;1;1;100
955517006285851792;city scrape;Dali;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;1;1;1;100
955552304791188493;city scrape;Loft Petit Noir A, Las Ciencas;CAMINS AL GRAU;Entire rental unit;Entire home/apt;2;1;1;1;84
955763546003366349;city scrape;Lounge garden sea relax;POBLATS MARITIMS;Entire loft;Entire home/apt;4;1;1;2;110
956295477103284319;city scrape;Acogedor loft en el centro histórico de Valencia.;CIUTAT VELLA;Entire loft;Entire home/apt;2;1;1;1;81
956543839806242721;city scrape;Habitación a 15 min de la playa;ALGIROS;Private room in home;Private room;2;1;1;1;347
956654016873176613;city scrape;Central Valencia 2BR+Balcony;QUATRE CARRERES;Entire rental unit;Entire home/apt;2;1;1;5;63
957096000815967026;city scrape;Vivienda recién reformada cerca de la playa;POBLATS MARITIMS;Private room in rental unit;Private room;3;1;2;2;80
957097411703591681;city scrape;Espacio para 2 con baño y terraza privados;QUATRE CARRERES;Private room in rental unit;Private room;2;1;1;1;65
957105056123376288;city scrape;Bonito loft, en centro histórico de Valencia.;CIUTAT VELLA;Entire loft;Entire home/apt;2;1;0;1;84
957159796666346308;city scrape;Beautiful room in Valencia;CAMINS AL GRAU;Private room in rental unit;Private room;1;1;1;1;52
957355288977743001;city scrape;habitación 2 con llave y metro;PATRAIX;Private room in rental unit;Private room;2;1;1;1;28
957678384731612165;city scrape;Acogedor apartamento en Valencia.;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;1;1;75
957767232763616395;city scrape;Cerca al mar y al oceanográfico;POBLATS MARITIMS;Private room in rental unit;Private room;2;1.5;1;1;35
957816659824577124;city scrape;Artisan Haven: El Cabanyal Oasis;POBLATS MARITIMS;Entire townhouse;Entire home/apt;3;1.5;2;2;231
957891824612982373;city scrape;Habitación doble;L'OLIVERETA;Private room in rental unit;Private room;2;1;1;1;40
958055173862281353;city scrape;Ruzafa piso muy céntrico en Valencia;QUATRE CARRERES;Entire rental unit;Entire home/apt;6;2;3;4;160
958402565116317109;city scrape;Sorolla  Station Suites and terraces  WIFI&AC;EXTRAMURS;Entire rental unit;Entire home/apt;4;1;1;2;191
958406948465619601;city scrape;Sorolla Station Suites and terraces WIFI&AC;JESUS;Entire rental unit;Entire home/apt;4;1;1;2;181
958409988449854055;city scrape;Sorolla Station Suites and terraces WIFI&AC;JESUS;Entire rental unit;Entire home/apt;4;1;1;2;166
958412726359203095;city scrape;Sorolla Station Suites and terraces WIFI&AC;EXTRAMURS;Entire rental unit;Entire home/apt;4;1;1;2;154
958415306127259161;city scrape;Sorolla Station Suites and terraces WIFI&AC;EXTRAMURS;Entire rental unit;Entire home/apt;4;1;1;2;174
958417234672386477;city scrape;Sorolla Station Suites and terraces WIFI&AC;EXTRAMURS;Entire rental unit;Entire home/apt;5;1;1;3;178
958573907248982380;city scrape;Coqueto apartamento en Valencia;LA SAIDIA;Entire rental unit;Entire home/apt;2;1;1;1;74
958593466936504445;city scrape;Rooftop Apartment in the city center with big terr;CIUTAT VELLA;Entire rental unit;Entire home/apt;6;2;2;5;241
958813920894165629;city scrape;Loft Petit noir B- las Ciencias;CAMINS AL GRAU;Entire rental unit;Entire home/apt;2;1;1;1;107
959024936450519148;city scrape;Acogedor Apartamento Valencia;QUATRE CARRERES;Entire rental unit;Entire home/apt;5;1;3;4;69
959073951822404680;city scrape;Confort,3 personas, aire acondicionado, TV, Wifi;RASCANYA;Private room in rental unit;Private room;3;1;1;2;89
959309236162962351;city scrape;Piso amplio, elegante y señorial;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;2;3;2;136
959411825972622977;city scrape;Habitación con baño privado;BENICALAP;Private room in rental unit;Private room;2;1;1;1;52
959461261439130424;city scrape;"""Lujo Urbano en Alquiler""";RASCANYA;Private room in bed and breakfast;Private room;1;1;1;1;33
959463304644148412;city scrape;Lounge garden sea mint fresh;CAMINS AL GRAU;Entire rental unit;Entire home/apt;3;1;1;2;150
959473993214513272;city scrape;Lounge garden sea azul;CAMINS AL GRAU;Entire rental unit;Entire home/apt;4;1;1;2;150
959551245515257132;city scrape;R15, Apart 2;RASCANYA;Entire rental unit;Entire home/apt;4;1;1;2;196
959924611984683355;city scrape;Atico acogedor con amplia terraza Plaza Del Carmen;CIUTAT VELLA;Entire vacation home;Entire home/apt;2;1;1;1;102
960126183443508382;city scrape;#4 Soho By The Sea. Beach studio;POBLATS MARITIMS;Entire rental unit;Entire home/apt;3;1;1;2;119
960161878228228801;city scrape;Habitación Confortable;CAMINS AL GRAU;Private room in rental unit;Private room;1;0.5;1;1;23
960167035276437250;city scrape;Apartamento Frente al mar. Primera Línea de playa;POBLATS DEL SUD;Entire rental unit;Entire home/apt;5;1;2;3;85
960221670312180536;city scrape;Habitación doble con baño privado en Valencia.;PATRAIX;Private room in rental unit;Private room;2;1;1;1;63
960668345502709381;city scrape;Artes 4;EL PLA DEL REAL;Entire rental unit;Entire home/apt;4;2;2;2;126
960908039854884332;city scrape;habitación doble en cabanyal!;POBLATS MARITIMS;Private room in rental unit;Private room;2;1;1;1;100
961309938639685990;city scrape;À 2 pas de la plage;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;2;3;157
961541370439509628;city scrape;Tradicional Loft en el Cabañal;POBLATS MARITIMS;Entire home;Entire home/apt;6;1;2;3;88
962047097572744116;city scrape;Hermoso piso grande, céntrico y acogedor;L'OLIVERETA;Entire rental unit;Entire home/apt;7;2;4;5;176
962325682931044388;city scrape;Habitacion comoda y muy luminosa;PATRAIX;Private room in rental unit;Private room;2;1;1;1;42
962601617330881680;city scrape;EcoMediterranean terrace,   puerto y city ciencias;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;1;4;84
962625934948838064;city scrape;Apartamento mediterráneo junto al puerto;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;1;1;80
962640699476784844;city scrape;Eco Mediterranean Junior + terrace;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;1;1;81
963171700307090439;city scrape;La mejor zona de valencia;BENICALAP;Private room in rental unit;Private room;1;1;1;1;37
963200644025442962;city scrape;R15, Apart 3;RASCANYA;Entire rental unit;Entire home/apt;6;1;1;3;160
963483309361298944;city scrape;Sweet Apartment in Perfect Central Location;CIUTAT VELLA;Entire rental unit;Entire home/apt;5;1;1;3;112
963485620837853530;city scrape;Duplex in the historic center;CIUTAT VELLA;Entire home;Entire home/apt;2;1;1;1;107
963550590265657480;city scrape;Super Duplex front oceanografic 6 pax 2 BTH NewAC;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;0;0;3;177
963553703477372971;city scrape;Super Flat oceanografic 6 pax, 2Bth, 3beds AC Wifi;CAMINS AL GRAU;Entire rental unit;Entire home/apt;6;2;1;3;167
963644698252447504;city scrape;Suit con baño en casa de diseño;CIUTAT VELLA;Private room in rental unit;Private room;1;1;1;1;69
963673751284306825;city scrape;Jardín Botánico | Exclusivo oasis urbano;EXTRAMURS;Entire rental unit;Entire home/apt;5;1;2;3;138
963849065840065236;city scrape;Piso de 3 habitaciones;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;3;3;120
964341835513749887;city scrape;Apt Buhos Valencia, wi-fi, metro;JESUS;Entire rental unit;Entire home/apt;6;1;3;4;83
964394076386901714;city scrape;Clean room- Private bathroom-Central;CIUTAT VELLA;Private room in condo;Private room;2;1;1;1;69
964611980682577997;city scrape;Piso completo Playa Malvarrosa;POBLATS MARITIMS;Entire rental unit;Entire home/apt;3;1.5;2;2;76
964671060876355943;city scrape;Habitacion Doble*Valencia Centro;EXTRAMURS;Private room in rental unit;Private room;2;2;1;1;30
964927963247748273;city scrape;Nautical B by Concept Flats;POBLATS MARITIMS;Entire loft;Entire home/apt;4;1;0;2;77
964929753511808066;city scrape;Nautical C by Concept Flats;POBLATS MARITIMS;Entire loft;Entire home/apt;4;1;0;2;90
965123658353137333;city scrape;Habitación cerca de Palacio de Congresos;BENICALAP;Private room in rental unit;Private room;2;1.5;1;3;55
965147571723227503;city scrape;La Peregrina;QUATRE CARRERES;Entire rental unit;Entire home/apt;3;1;1;2;100
965238060553262806;city scrape;Central Market - 1 Br,  2+2 pax  - Mid term;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;0;0;2;202
965329984895923595;city scrape;#3 Soho By The Sea. Beach apartment;POBLATS MARITIMS;Entire rental unit;Entire home/apt;4;1;1;2;106
965624258527427652;city scrape;City of Science, Oceanographic, beach, Wifi;CAMINS AL GRAU;Entire rental unit;Entire home/apt;5;1;3;4;104
965700375534856620;city scrape;Double room;BENICALAP;Private room in home;Private room;1;1;1;1;40
965866807772538001;city scrape;* Chic and Cozy Torres de Quart*;EXTRAMURS;Entire rental unit;Entire home/apt;4;1;2;3;126
965885745168792143;city scrape;Habitación con baño propio;L'OLIVERETA;Private room in rental unit;Private room;2;1;1;1;50
966041011403010987;city scrape;Mirador 1 de mercado central con baño privado;CIUTAT VELLA;Private room in rental unit;Private room;2;1;1;1;57
966053045970084720;city scrape;Tomás House;POBLATS MARITIMS;Entire home;Entire home/apt;9;1;2;4;350
966597577376603337;city scrape;Romantic Petit Mercat;CIUTAT VELLA;Entire rental unit;Entire home/apt;4;2;2;2;163
966598735884121333;city scrape;Ruzafa Apartments;QUATRE CARRERES;Entire home;Entire home/apt;4;1.5;0;2;69
967211292416386972;city scrape;GIRLS only, super Central, upscale area;L'EIXAMPLE;Private room in bed and breakfast;Private room;1;1;1;1;57
967251507632445709;city scrape;Architektenhaus mit Dachterrasse - strandnah, hell;POBLATS MARITIMS;Entire home;Entire home/apt;2;1.5;1;2;127
967252110544110116;city scrape;Entire apartment available in Valencia;EXTRAMURS;Entire rental unit;Entire home/apt;1;2;1;1;39
967348279593387907;city scrape;50 m from the beach with terrace overlooking sea;POBLATS MARITIMS;Entire rental unit;Entire home/apt;6;1;2;3;173
967509796989271650;city scrape;Apartamentos Las Ciencias S. Wi-Fi + PK + A/C;QUATRE CARRERES;Entire rental unit;Entire home/apt;4;1;1;2;202
967891697344582335;city scrape;Modern & Stylish in Arrancapins.;EXTRAMURS;Entire rental unit;Entire home/apt;3;1;2;2;114
968111902707427537;city scrape;#2 Soho By The Sea. Beach studio;POBLATS MARITIMS;Entire rental unit;Entire home/apt;2;1;1;2;119
968125528473817857;city scrape;"Cervantes Apartment ""Centro de Valencia""";EXTRAMURS;Entire rental unit;Entire home/apt;6;1;2;3;227
968210932628180369;city scrape;Excelente para 2 huésped, hab Amplia, cama doble!;L'OLIVERETA;Private room in rental unit;Private room;2;1;1;1;28
968557193828765512;city scrape;A 400 metros de la playa Cabañal;POBLATS MARITIMS;Entire rental unit;Entire home/apt;5;1;2;3;140
